21:16:06.39 | INFO | Lazy Con: OFF
21:17:59.39 | INFO | Optimised - caller: adv_train
21:17:59.40 | INFO | Lazy Con: OFF
21:17:59.97 | INFO | Optimised - caller: adv_train
21:17:59.98 | INFO | Lazy Con: OFF
21:18:00.57 | INFO | Optimised - caller: adv_train
21:18:00.58 | INFO | Lazy Con: OFF
21:18:01.10 | INFO | Optimised - caller: adv_train
21:18:01.11 | INFO | Lazy Con: OFF
21:18:01.89 | INFO | Optimised - caller: adv_train
21:18:01.90 | INFO | Lazy Con: OFF
21:18:02.66 | INFO | Optimised - caller: adv_train
21:18:02.67 | INFO | Lazy Con: OFF
21:18:03.44 | INFO | Optimised - caller: adv_train
21:18:03.45 | INFO | Lazy Con: OFF
21:18:04.03 | INFO | Optimised - caller: adv_train
21:18:04.04 | INFO | Lazy Con: OFF
21:18:04.54 | INFO | Optimised - caller: adv_train
21:18:04.56 | INFO | Lazy Con: OFF
21:18:05.44 | INFO | Optimised - caller: adv_train
21:18:05.45 | INFO | Lazy Con: OFF
21:18:05.98 | INFO | Optimised - caller: adv_train
21:18:05.99 | INFO | Lazy Con: OFF
21:18:06.67 | INFO | Optimised - caller: adv_train
21:18:06.68 | INFO | Lazy Con: OFF
21:18:07.33 | INFO | Optimised - caller: adv_train
21:18:07.35 | INFO | Lazy Con: OFF
21:18:07.95 | INFO | Optimised - caller: adv_train
21:18:07.97 | INFO | Lazy Con: OFF
21:18:08.52 | INFO | Optimised - caller: adv_train
21:18:08.53 | INFO | Lazy Con: OFF
21:18:09.06 | INFO | Optimised - caller: adv_train
21:18:09.08 | INFO | Lazy Con: OFF
21:18:09.69 | INFO | Optimised - caller: adv_train
21:18:09.70 | INFO | Lazy Con: OFF
21:18:10.43 | INFO | Optimised - caller: adv_train
21:18:10.44 | INFO | Lazy Con: OFF
21:18:11.05 | INFO | Optimised - caller: adv_train
21:18:11.06 | INFO | Lazy Con: OFF
21:18:11.74 | INFO | Optimised - caller: adv_train
21:18:11.75 | INFO | Lazy Con: OFF
21:18:12.41 | INFO | Optimised - caller: adv_train
21:18:12.42 | INFO | Lazy Con: OFF
21:18:12.94 | INFO | Optimised - caller: adv_train
21:18:12.96 | INFO | Lazy Con: OFF
21:18:13.77 | INFO | Optimised - caller: adv_train
21:18:13.78 | INFO | Lazy Con: OFF
21:18:14.45 | INFO | Optimised - caller: adv_train
21:18:14.47 | INFO | Lazy Con: OFF
21:18:15.12 | INFO | Optimised - caller: adv_train
21:18:15.14 | INFO | Lazy Con: OFF
21:18:15.67 | INFO | Optimised - caller: adv_train
21:18:15.68 | INFO | Lazy Con: OFF
21:18:16.26 | INFO | Optimised - caller: adv_train
21:18:16.27 | INFO | Lazy Con: OFF
21:18:16.92 | INFO | Optimised - caller: adv_train
21:18:16.94 | INFO | Lazy Con: OFF
21:18:17.62 | INFO | Optimised - caller: adv_train
21:18:17.63 | INFO | Lazy Con: OFF
21:18:18.26 | INFO | Optimised - caller: adv_train
21:18:18.27 | INFO | Lazy Con: OFF
21:18:19.02 | INFO | Optimised - caller: adv_train
21:18:19.03 | INFO | Lazy Con: OFF
21:18:19.76 | INFO | Optimised - caller: adv_train
21:18:19.77 | INFO | Lazy Con: OFF
21:18:20.44 | INFO | Optimised - caller: adv_train
21:18:20.45 | INFO | Lazy Con: OFF
21:18:21.04 | INFO | Optimised - caller: adv_train
21:18:21.05 | INFO | Lazy Con: OFF
21:18:21.63 | INFO | Optimised - caller: adv_train
21:18:21.65 | INFO | Lazy Con: OFF
21:18:22.25 | INFO | Optimised - caller: adv_train
21:18:22.27 | INFO | Lazy Con: OFF
21:18:22.90 | INFO | Optimised - caller: adv_train
21:18:22.91 | INFO | Lazy Con: OFF
21:18:23.52 | INFO | Optimised - caller: adv_train
21:18:23.53 | INFO | Lazy Con: OFF
21:18:24.22 | INFO | Optimised - caller: adv_train
21:18:24.24 | INFO | Lazy Con: OFF
21:18:24.85 | INFO | Optimised - caller: adv_train
21:18:24.86 | INFO | Lazy Con: OFF
21:18:25.51 | INFO | Optimised - caller: adv_train
21:18:25.52 | INFO | Lazy Con: OFF
21:18:26.07 | INFO | Optimised - caller: adv_train
21:18:26.08 | INFO | Lazy Con: OFF
21:18:26.70 | INFO | Optimised - caller: adv_train
21:18:26.71 | INFO | Lazy Con: OFF
21:18:27.28 | INFO | Optimised - caller: adv_train
21:18:27.30 | INFO | Lazy Con: OFF
21:18:28.06 | INFO | Optimised - caller: adv_train
21:18:28.08 | INFO | Lazy Con: OFF
21:18:28.64 | INFO | Optimised - caller: adv_train
21:18:28.66 | INFO | Lazy Con: OFF
21:18:29.48 | INFO | Optimised - caller: adv_train
21:18:29.49 | INFO | Lazy Con: OFF
21:18:30.10 | INFO | Optimised - caller: adv_train
21:18:30.12 | INFO | Lazy Con: OFF
21:18:30.77 | INFO | Optimised - caller: adv_train
21:18:30.79 | INFO | Lazy Con: OFF
21:18:31.58 | INFO | Optimised - caller: adv_train
21:18:31.59 | INFO | Lazy Con: OFF
21:18:32.13 | INFO | Optimised - caller: adv_train
21:18:32.14 | INFO | Lazy Con: OFF
21:18:32.72 | INFO | Optimised - caller: adv_train
21:18:32.73 | INFO | Lazy Con: OFF
21:18:33.50 | INFO | Optimised - caller: adv_train
21:18:33.51 | INFO | Lazy Con: OFF
21:18:34.13 | INFO | Optimised - caller: adv_train
21:18:34.14 | INFO | Lazy Con: OFF
21:18:34.73 | INFO | Optimised - caller: adv_train
21:18:34.74 | INFO | Lazy Con: OFF
21:18:35.31 | INFO | Optimised - caller: adv_train
21:18:35.32 | INFO | Lazy Con: OFF
21:18:35.89 | INFO | Optimised - caller: adv_train
21:18:35.91 | INFO | Lazy Con: OFF
21:18:36.57 | INFO | Optimised - caller: adv_train
21:18:36.58 | INFO | Lazy Con: OFF
21:18:37.24 | INFO | Optimised - caller: adv_train
21:18:37.26 | INFO | Lazy Con: OFF
21:18:37.97 | INFO | Optimised - caller: adv_train
21:18:37.99 | INFO | Lazy Con: OFF
21:18:38.65 | INFO | Optimised - caller: adv_train
21:18:38.66 | INFO | Lazy Con: OFF
21:18:39.45 | INFO | Optimised - caller: adv_train
21:18:39.46 | INFO | Lazy Con: OFF
21:18:40.43 | INFO | Optimised - caller: adv_train
21:18:40.44 | INFO | Lazy Con: OFF
21:18:41.08 | INFO | Optimised - caller: adv_train
21:18:41.09 | INFO | Lazy Con: OFF
21:18:41.73 | INFO | Optimised - caller: adv_train
21:18:41.74 | INFO | Lazy Con: OFF
21:18:42.64 | INFO | Optimised - caller: adv_train
21:18:42.65 | INFO | Lazy Con: OFF
21:18:43.40 | INFO | Optimised - caller: adv_train
21:18:43.41 | INFO | Lazy Con: OFF
21:18:44.03 | INFO | Optimised - caller: adv_train
21:18:44.05 | INFO | Lazy Con: OFF
21:18:44.75 | INFO | Optimised - caller: adv_train
21:18:44.76 | INFO | Lazy Con: OFF
21:18:45.68 | INFO | Optimised - caller: adv_train
21:18:45.69 | INFO | Lazy Con: OFF
21:18:46.41 | INFO | Optimised - caller: adv_train
21:18:46.42 | INFO | Lazy Con: OFF
21:18:47.20 | INFO | Optimised - caller: adv_train
21:18:47.22 | INFO | Lazy Con: OFF
21:18:47.94 | INFO | Optimised - caller: adv_train
21:18:47.96 | INFO | Lazy Con: OFF
21:18:49.03 | INFO | Optimised - caller: adv_train
21:18:49.04 | INFO | Lazy Con: OFF
21:18:49.69 | INFO | Optimised - caller: adv_train
21:18:49.71 | INFO | Lazy Con: OFF
21:18:50.37 | INFO | Optimised - caller: adv_train
21:18:50.38 | INFO | Lazy Con: OFF
21:18:51.10 | INFO | Optimised - caller: adv_train
21:18:51.12 | INFO | Lazy Con: OFF
21:18:52.04 | INFO | Optimised - caller: adv_train
21:18:52.06 | INFO | Lazy Con: OFF
21:18:53.23 | INFO | Optimised - caller: adv_train
21:18:53.25 | INFO | Lazy Con: OFF
21:18:54.08 | INFO | Optimised - caller: adv_train
21:18:54.10 | INFO | Lazy Con: OFF
21:18:54.89 | INFO | Optimised - caller: adv_train
21:18:54.90 | INFO | Lazy Con: OFF
21:18:55.57 | INFO | Optimised - caller: adv_train
21:18:55.58 | INFO | Lazy Con: OFF
21:18:56.33 | INFO | Optimised - caller: adv_train
21:18:56.34 | INFO | Lazy Con: OFF
21:18:56.94 | INFO | Optimised - caller: adv_train
21:18:56.96 | INFO | Lazy Con: OFF
21:18:58.04 | INFO | Optimised - caller: adv_train
21:18:58.06 | INFO | Lazy Con: OFF
21:18:58.66 | INFO | Optimised - caller: adv_train
21:18:58.68 | INFO | Lazy Con: OFF
21:18:59.40 | INFO | Optimised - caller: adv_train
21:18:59.41 | INFO | Lazy Con: OFF
21:19:00.23 | INFO | Optimised - caller: adv_train
21:19:00.24 | INFO | Lazy Con: OFF
21:19:00.95 | INFO | Optimised - caller: adv_train
21:19:00.96 | INFO | Lazy Con: OFF
21:19:01.59 | INFO | Optimised - caller: adv_train
21:19:01.60 | INFO | Lazy Con: OFF
21:19:02.42 | INFO | Optimised - caller: adv_train
21:19:02.44 | INFO | Lazy Con: OFF
21:19:03.12 | INFO | Optimised - caller: adv_train
21:19:03.14 | INFO | Lazy Con: OFF
21:19:04.09 | INFO | Optimised - caller: adv_train
21:19:04.10 | INFO | Lazy Con: OFF
21:19:04.94 | INFO | Optimised - caller: adv_train
21:19:04.95 | INFO | Lazy Con: OFF
21:19:05.67 | INFO | Optimised - caller: adv_train
21:19:05.69 | INFO | Lazy Con: OFF
21:19:06.47 | INFO | Optimised - caller: adv_train
21:19:06.48 | INFO | Lazy Con: OFF
21:19:07.27 | INFO | Optimised - caller: adv_train
21:19:07.28 | INFO | Lazy Con: OFF
21:19:08.19 | INFO | Optimised - caller: adv_train
21:19:08.20 | INFO | Lazy Con: OFF
21:19:08.96 | INFO | Optimised - caller: adv_train
21:19:08.98 | INFO | Lazy Con: OFF
21:19:09.70 | INFO | Optimised - caller: adv_train
21:19:09.71 | INFO | Lazy Con: OFF
21:19:10.50 | INFO | Optimised - caller: adv_train
21:19:10.52 | INFO | Lazy Con: OFF
21:19:11.28 | INFO | Optimised - caller: adv_train
21:19:11.30 | INFO | Lazy Con: OFF
21:19:12.45 | INFO | Optimised - caller: adv_train
21:19:12.47 | INFO | Lazy Con: OFF
21:19:13.33 | INFO | Optimised - caller: adv_train
21:19:13.34 | INFO | Lazy Con: OFF
21:19:14.13 | INFO | Optimised - caller: adv_train
21:19:14.14 | INFO | Lazy Con: OFF
21:19:14.87 | INFO | Optimised - caller: adv_train
21:19:14.88 | INFO | Lazy Con: OFF
21:19:15.84 | INFO | Optimised - caller: adv_train
21:19:15.86 | INFO | Lazy Con: OFF
21:19:16.69 | INFO | Optimised - caller: adv_train
21:19:16.71 | INFO | Lazy Con: OFF
21:19:17.45 | INFO | Optimised - caller: adv_train
21:19:17.47 | INFO | Lazy Con: OFF
21:19:18.36 | INFO | Optimised - caller: adv_train
21:19:18.37 | INFO | Lazy Con: OFF
21:19:19.31 | INFO | Optimised - caller: adv_train
21:19:19.32 | INFO | Lazy Con: OFF
21:19:20.15 | INFO | Optimised - caller: adv_train
21:19:20.16 | INFO | Lazy Con: OFF
21:19:21.07 | INFO | Optimised - caller: adv_train
21:19:21.08 | INFO | Lazy Con: OFF
21:19:21.87 | INFO | Optimised - caller: adv_train
21:19:21.88 | INFO | Lazy Con: OFF
21:19:22.81 | INFO | Optimised - caller: adv_train
21:19:22.82 | INFO | Lazy Con: OFF
21:19:23.68 | INFO | Optimised - caller: adv_train
21:19:23.70 | INFO | Lazy Con: OFF
21:19:24.54 | INFO | Optimised - caller: adv_train
21:19:24.55 | INFO | Lazy Con: OFF
21:19:25.43 | INFO | Optimised - caller: adv_train
21:19:25.44 | INFO | Lazy Con: OFF
21:19:26.21 | INFO | Optimised - caller: adv_train
21:19:26.22 | INFO | Lazy Con: OFF
21:19:26.98 | INFO | Optimised - caller: adv_train
21:19:27.00 | INFO | Lazy Con: OFF
21:19:27.68 | INFO | Optimised - caller: adv_train
21:19:27.69 | INFO | Lazy Con: OFF
21:19:28.51 | INFO | Optimised - caller: adv_train
21:19:28.52 | INFO | Lazy Con: OFF
21:19:29.20 | INFO | Optimised - caller: adv_train
21:19:29.22 | INFO | Lazy Con: OFF
21:19:29.98 | INFO | Optimised - caller: adv_train
21:19:29.99 | INFO | Lazy Con: OFF
21:19:30.73 | INFO | Optimised - caller: adv_train
21:19:30.75 | INFO | Lazy Con: OFF
21:19:31.75 | INFO | Optimised - caller: adv_train
21:19:31.77 | INFO | Lazy Con: OFF
21:19:32.62 | INFO | Optimised - caller: adv_train
21:19:32.64 | INFO | Lazy Con: OFF
21:19:33.44 | INFO | Optimised - caller: adv_train
21:19:33.46 | INFO | Lazy Con: OFF
21:19:34.20 | INFO | Optimised - caller: adv_train
21:19:34.22 | INFO | Lazy Con: OFF
21:19:35.26 | INFO | Optimised - caller: adv_train
21:19:35.27 | INFO | Lazy Con: OFF
21:19:36.81 | INFO | Optimised - caller: adv_train
21:19:36.82 | INFO | Lazy Con: OFF
21:19:37.60 | INFO | Optimised - caller: adv_train
21:19:37.61 | INFO | Lazy Con: OFF
21:19:38.44 | INFO | Optimised - caller: adv_train
21:19:38.46 | INFO | Lazy Con: OFF
21:19:39.23 | INFO | Optimised - caller: adv_train
21:19:39.24 | INFO | Lazy Con: OFF
21:19:39.98 | INFO | Optimised - caller: adv_train
21:19:40.00 | INFO | Lazy Con: OFF
21:19:40.94 | INFO | Optimised - caller: adv_train
21:19:40.96 | INFO | Lazy Con: OFF
21:19:41.86 | INFO | Optimised - caller: adv_train
21:19:41.87 | INFO | Lazy Con: OFF
21:19:42.83 | INFO | Optimised - caller: adv_train
21:19:42.84 | INFO | Lazy Con: OFF
21:19:43.62 | INFO | Optimised - caller: adv_train
21:19:43.63 | INFO | Lazy Con: OFF
21:19:44.46 | INFO | Optimised - caller: adv_train
21:19:44.47 | INFO | Lazy Con: OFF
21:19:45.74 | INFO | Optimised - caller: adv_train
21:19:45.76 | INFO | Lazy Con: OFF
21:19:46.50 | INFO | Optimised - caller: adv_train
21:19:46.52 | INFO | Lazy Con: OFF
21:19:47.28 | INFO | Optimised - caller: adv_train
21:19:47.30 | INFO | Lazy Con: OFF
21:19:48.06 | INFO | Optimised - caller: adv_train
21:19:48.07 | INFO | Lazy Con: OFF
21:19:49.03 | INFO | Optimised - caller: adv_train
21:19:49.04 | INFO | Lazy Con: OFF
21:19:49.82 | INFO | Optimised - caller: adv_train
21:19:49.83 | INFO | Lazy Con: OFF
21:19:50.80 | INFO | Optimised - caller: adv_train
21:19:50.82 | INFO | Lazy Con: OFF
21:19:51.69 | INFO | Optimised - caller: adv_train
21:19:51.70 | INFO | Lazy Con: OFF
21:19:52.59 | INFO | Optimised - caller: adv_train
21:19:52.60 | INFO | Lazy Con: OFF
21:19:53.64 | INFO | Optimised - caller: adv_train
21:19:53.65 | INFO | Lazy Con: OFF
21:19:54.65 | INFO | Optimised - caller: adv_train
21:19:54.66 | INFO | Lazy Con: OFF
21:19:55.97 | INFO | Optimised - caller: adv_train
21:19:55.98 | INFO | Lazy Con: OFF
21:19:56.95 | INFO | Optimised - caller: adv_train
21:19:56.96 | INFO | Lazy Con: OFF
21:19:58.29 | INFO | Optimised - caller: adv_train
21:19:58.30 | INFO | Lazy Con: OFF
21:19:59.22 | INFO | Optimised - caller: adv_train
21:19:59.23 | INFO | Lazy Con: OFF
21:20:00.25 | INFO | Optimised - caller: adv_train
21:20:00.26 | INFO | Lazy Con: OFF
21:20:01.22 | INFO | Optimised - caller: adv_train
21:20:01.23 | INFO | Lazy Con: OFF
21:20:02.17 | INFO | Optimised - caller: adv_train
21:20:02.19 | INFO | Lazy Con: OFF
21:20:03.19 | INFO | Optimised - caller: adv_train
21:20:03.20 | INFO | Lazy Con: OFF
21:20:04.12 | INFO | Optimised - caller: adv_train
21:20:04.13 | INFO | Lazy Con: OFF
21:20:04.97 | INFO | Optimised - caller: adv_train
21:20:04.98 | INFO | Lazy Con: OFF
21:20:05.79 | INFO | Optimised - caller: adv_train
21:20:05.80 | INFO | Lazy Con: OFF
21:20:06.62 | INFO | Optimised - caller: adv_train
21:20:06.64 | INFO | Lazy Con: OFF
21:20:07.58 | INFO | Optimised - caller: adv_train
21:20:07.60 | INFO | Lazy Con: OFF
21:20:08.51 | INFO | Optimised - caller: adv_train
21:20:08.52 | INFO | Lazy Con: OFF
21:20:09.44 | INFO | Optimised - caller: adv_train
21:20:09.45 | INFO | Lazy Con: OFF
21:20:10.59 | INFO | Optimised - caller: adv_train
21:20:10.60 | INFO | Lazy Con: OFF
21:20:12.03 | INFO | Optimised - caller: adv_train
21:20:12.04 | INFO | Lazy Con: OFF
21:20:13.10 | INFO | Optimised - caller: adv_train
21:20:13.12 | INFO | Lazy Con: OFF
21:20:14.07 | INFO | Optimised - caller: adv_train
21:20:14.08 | INFO | Lazy Con: OFF
21:20:15.12 | INFO | Optimised - caller: adv_train
21:20:15.14 | INFO | Lazy Con: OFF
21:20:16.40 | INFO | Optimised - caller: adv_train
21:20:16.42 | INFO | Lazy Con: OFF
21:20:18.29 | INFO | Optimised - caller: adv_train
21:20:18.31 | INFO | Lazy Con: OFF
21:20:19.31 | INFO | Optimised - caller: adv_train
21:20:19.33 | INFO | Lazy Con: OFF
21:20:20.36 | INFO | Optimised - caller: adv_train
21:20:20.38 | INFO | Lazy Con: OFF
21:20:21.33 | INFO | Optimised - caller: adv_train
21:20:21.35 | INFO | Lazy Con: OFF
21:20:22.50 | INFO | Optimised - caller: adv_train
21:20:22.51 | INFO | Lazy Con: OFF
21:20:23.56 | INFO | Optimised - caller: adv_train
21:20:23.57 | INFO | Lazy Con: OFF
21:20:26.01 | INFO | Optimised - caller: adv_train
21:20:26.02 | INFO | Lazy Con: OFF
21:20:27.03 | INFO | Optimised - caller: adv_train
21:20:27.05 | INFO | Lazy Con: OFF
21:20:28.11 | INFO | Optimised - caller: adv_train
21:20:28.12 | INFO | Lazy Con: OFF
21:20:29.14 | INFO | Optimised - caller: adv_train
21:20:29.16 | INFO | Lazy Con: OFF
21:20:30.16 | INFO | Optimised - caller: adv_train
21:20:30.18 | INFO | Lazy Con: OFF
21:20:31.11 | INFO | Optimised - caller: adv_train
21:20:31.12 | INFO | Lazy Con: OFF
21:20:32.14 | INFO | Optimised - caller: adv_train
21:20:32.15 | INFO | Lazy Con: OFF
21:20:33.03 | INFO | Optimised - caller: adv_train
21:20:33.04 | INFO | Lazy Con: OFF
21:20:34.14 | INFO | Optimised - caller: adv_train
21:20:34.15 | INFO | Lazy Con: OFF
21:20:35.16 | INFO | Optimised - caller: adv_train
21:20:35.18 | INFO | Lazy Con: OFF
21:20:36.22 | INFO | Optimised - caller: adv_train
21:20:36.24 | INFO | Lazy Con: OFF
21:20:37.09 | INFO | Optimised - caller: adv_train
21:20:37.10 | INFO | Lazy Con: OFF
21:20:38.35 | INFO | Optimised - caller: adv_train
21:20:38.37 | INFO | Lazy Con: OFF
21:20:39.38 | INFO | Optimised - caller: adv_train
21:20:39.39 | INFO | Lazy Con: OFF
21:20:40.50 | INFO | Optimised - caller: adv_train
21:20:40.51 | INFO | Lazy Con: OFF
21:20:41.59 | INFO | Optimised - caller: adv_train
21:20:41.60 | INFO | Lazy Con: OFF
21:20:42.95 | INFO | Optimised - caller: adv_train
21:20:42.97 | INFO | Lazy Con: OFF
21:20:44.02 | INFO | Optimised - caller: adv_train
21:20:44.03 | INFO | Lazy Con: OFF
21:20:44.90 | INFO | Optimised - caller: adv_train
21:20:44.91 | INFO | Lazy Con: OFF
21:20:45.80 | INFO | Optimised - caller: adv_train
21:20:45.82 | INFO | Lazy Con: OFF
21:20:46.92 | INFO | Optimised - caller: adv_train
21:20:46.93 | INFO | Lazy Con: OFF
21:20:48.01 | INFO | Optimised - caller: adv_train
21:20:48.03 | INFO | Lazy Con: OFF
21:20:48.99 | INFO | Optimised - caller: adv_train
21:20:49.00 | INFO | Lazy Con: OFF
21:20:50.21 | INFO | Optimised - caller: adv_train
21:20:50.23 | INFO | Lazy Con: OFF
21:20:51.37 | INFO | Optimised - caller: adv_train
21:20:51.39 | INFO | Lazy Con: OFF
21:20:52.36 | INFO | Optimised - caller: adv_train
21:20:52.37 | INFO | Lazy Con: OFF
21:20:53.36 | INFO | Optimised - caller: adv_train
21:20:53.37 | INFO | Lazy Con: OFF
21:20:54.42 | INFO | Optimised - caller: adv_train
21:20:54.44 | INFO | Lazy Con: OFF
21:20:55.59 | INFO | Optimised - caller: adv_train
21:20:55.60 | INFO | Lazy Con: OFF
21:20:56.56 | INFO | Optimised - caller: adv_train
21:20:56.58 | INFO | Lazy Con: OFF
21:20:57.67 | INFO | Optimised - caller: adv_train
21:20:57.68 | INFO | Lazy Con: OFF
21:20:58.70 | INFO | Optimised - caller: adv_train
21:20:58.71 | INFO | Lazy Con: OFF
21:20:59.83 | INFO | Optimised - caller: adv_train
21:20:59.85 | INFO | Lazy Con: OFF
21:21:00.79 | INFO | Optimised - caller: adv_train
21:21:00.81 | INFO | Lazy Con: OFF
21:21:02.53 | INFO | Optimised - caller: adv_train
21:21:02.55 | INFO | Lazy Con: OFF
21:21:03.64 | INFO | Optimised - caller: adv_train
21:21:03.65 | INFO | Lazy Con: OFF
21:21:04.69 | INFO | Optimised - caller: adv_train
21:21:04.70 | INFO | Lazy Con: OFF
21:21:05.81 | INFO | Optimised - caller: adv_train
21:21:05.82 | INFO | Lazy Con: OFF
21:21:06.85 | INFO | Optimised - caller: adv_train
21:21:06.87 | INFO | Lazy Con: OFF
21:21:09.32 | INFO | Optimised - caller: adv_train
21:21:09.34 | INFO | Lazy Con: OFF
21:21:10.63 | INFO | Optimised - caller: adv_train
21:21:10.64 | INFO | Lazy Con: OFF
21:21:11.99 | INFO | Optimised - caller: adv_train
21:21:12.00 | INFO | Lazy Con: OFF
21:21:13.19 | INFO | Optimised - caller: adv_train
21:21:13.20 | INFO | Lazy Con: OFF
21:21:15.75 | INFO | Optimised - caller: adv_train
21:21:15.77 | INFO | Lazy Con: OFF
21:21:16.79 | INFO | Optimised - caller: adv_train
21:21:16.81 | INFO | Lazy Con: OFF
21:21:17.74 | INFO | Optimised - caller: adv_train
21:21:17.76 | INFO | Lazy Con: OFF
21:21:18.85 | INFO | Optimised - caller: adv_train
21:21:18.86 | INFO | Lazy Con: OFF
21:21:19.76 | INFO | Optimised - caller: adv_train
21:21:19.78 | INFO | Lazy Con: OFF
21:21:21.01 | INFO | Optimised - caller: adv_train
21:21:21.02 | INFO | Lazy Con: OFF
21:21:21.96 | INFO | Optimised - caller: adv_train
21:21:21.97 | INFO | Lazy Con: OFF
21:21:23.02 | INFO | Optimised - caller: adv_train
21:21:23.03 | INFO | Lazy Con: OFF
21:21:24.05 | INFO | Optimised - caller: adv_train
21:21:24.06 | INFO | Lazy Con: OFF
21:21:25.17 | INFO | Optimised - caller: adv_train
21:21:25.18 | INFO | Lazy Con: OFF
21:21:26.48 | INFO | Optimised - caller: adv_train
21:21:26.49 | INFO | Lazy Con: OFF
21:21:27.58 | INFO | Optimised - caller: adv_train
21:21:27.59 | INFO | Lazy Con: OFF
21:21:28.66 | INFO | Optimised - caller: adv_train
21:21:28.67 | INFO | Lazy Con: OFF
21:21:30.26 | INFO | Optimised - caller: adv_train
21:21:30.28 | INFO | Lazy Con: OFF
21:21:31.59 | INFO | Optimised - caller: adv_train
21:21:31.60 | INFO | Lazy Con: OFF
21:21:32.84 | INFO | Optimised - caller: adv_train
21:21:32.86 | INFO | Lazy Con: OFF
21:21:33.68 | INFO | Optimised - caller: adv_train
21:21:33.70 | INFO | Lazy Con: OFF
21:21:34.67 | INFO | Optimised - caller: adv_train
21:21:34.69 | INFO | Lazy Con: OFF
21:21:35.80 | INFO | Optimised - caller: adv_train
21:21:35.81 | INFO | Lazy Con: OFF
21:21:37.03 | INFO | Optimised - caller: adv_train
21:21:37.05 | INFO | Lazy Con: OFF
21:21:38.01 | INFO | Optimised - caller: adv_train
21:21:38.03 | INFO | Lazy Con: OFF
21:21:40.24 | INFO | Optimised - caller: adv_train
21:21:40.26 | INFO | Lazy Con: OFF
21:21:41.42 | INFO | Optimised - caller: adv_train
21:21:41.43 | INFO | Lazy Con: OFF
21:21:42.39 | INFO | Optimised - caller: adv_train
21:21:42.40 | INFO | Lazy Con: OFF
21:21:43.61 | INFO | Optimised - caller: adv_train
21:21:43.63 | INFO | Lazy Con: OFF
21:21:44.64 | INFO | Optimised - caller: adv_train
21:21:44.66 | INFO | Lazy Con: OFF
21:21:45.60 | INFO | Optimised - caller: adv_train
21:21:45.62 | INFO | Lazy Con: OFF
21:21:46.66 | INFO | Optimised - caller: adv_train
21:21:46.68 | INFO | Lazy Con: OFF
21:21:47.97 | INFO | Optimised - caller: adv_train
21:21:47.98 | INFO | Lazy Con: OFF
21:21:49.07 | INFO | Optimised - caller: adv_train
21:21:49.08 | INFO | Lazy Con: OFF
21:21:50.17 | INFO | Optimised - caller: adv_train
21:21:50.19 | INFO | Lazy Con: OFF
21:21:51.05 | INFO | Optimised - caller: adv_train
21:21:51.07 | INFO | Lazy Con: OFF
21:21:52.26 | INFO | Optimised - caller: adv_train
21:21:52.27 | INFO | Lazy Con: OFF
21:21:53.52 | INFO | Optimised - caller: adv_train
21:21:53.53 | INFO | Lazy Con: OFF
21:21:54.57 | INFO | Optimised - caller: adv_train
21:21:54.58 | INFO | Lazy Con: OFF
21:21:55.86 | INFO | Optimised - caller: adv_train
21:21:55.88 | INFO | Lazy Con: OFF
21:21:56.92 | INFO | Optimised - caller: adv_train
21:21:56.94 | INFO | Lazy Con: OFF
21:21:58.13 | INFO | Optimised - caller: adv_train
21:21:58.14 | INFO | Lazy Con: OFF
21:21:59.23 | INFO | Optimised - caller: adv_train
21:21:59.24 | INFO | Lazy Con: OFF
21:22:00.34 | INFO | Optimised - caller: adv_train
21:22:00.36 | INFO | Lazy Con: OFF
21:22:01.39 | INFO | Optimised - caller: adv_train
21:22:01.41 | INFO | Lazy Con: OFF
21:22:02.69 | INFO | Optimised - caller: adv_train
21:22:02.71 | INFO | Lazy Con: OFF
21:22:04.20 | INFO | Optimised - caller: adv_train
21:22:04.22 | INFO | Lazy Con: OFF
21:22:05.45 | INFO | Optimised - caller: adv_train
21:22:05.47 | INFO | Lazy Con: OFF
21:22:06.65 | INFO | Optimised - caller: adv_train
21:22:06.67 | INFO | Lazy Con: OFF
21:22:07.67 | INFO | Optimised - caller: adv_train
21:22:07.69 | INFO | Lazy Con: OFF
21:22:08.69 | INFO | Optimised - caller: adv_train
21:22:08.70 | INFO | Lazy Con: OFF
21:22:09.85 | INFO | Optimised - caller: adv_train
21:22:09.86 | INFO | Lazy Con: OFF
21:22:10.80 | INFO | Optimised - caller: adv_train
21:22:10.82 | INFO | Lazy Con: OFF
21:22:11.91 | INFO | Optimised - caller: adv_train
21:22:11.92 | INFO | Lazy Con: OFF
21:22:13.07 | INFO | Optimised - caller: adv_train
21:22:13.08 | INFO | Lazy Con: OFF
21:22:14.62 | INFO | Optimised - caller: adv_train
21:22:14.64 | INFO | Lazy Con: OFF
21:22:15.70 | INFO | Optimised - caller: adv_train
21:22:15.72 | INFO | Lazy Con: OFF
21:22:16.68 | INFO | Optimised - caller: adv_train
21:22:16.70 | INFO | Lazy Con: OFF
21:22:18.30 | INFO | Optimised - caller: adv_train
21:22:18.32 | INFO | Lazy Con: OFF
21:22:20.76 | INFO | Optimised - caller: adv_train
21:22:20.78 | INFO | Lazy Con: OFF
21:22:21.83 | INFO | Optimised - caller: adv_train
21:22:21.84 | INFO | Lazy Con: OFF
21:22:22.86 | INFO | Optimised - caller: adv_train
21:22:22.87 | INFO | Lazy Con: OFF
21:22:23.97 | INFO | Optimised - caller: adv_train
